invoice_id,invoice_number,vendor_id,invoice_date,po_id,subtotal,gst_rate,gst_amount,total_amount,bank_account,approver_employee_id,payment_status,is_fraud,fraud_type
INV00226,V015/2025/00226,V015,2025-10-07,PO00044,309695.0,12,37163.4,346858.4,100000118785,E016,Paid,0,none
INV00227,V019/2026/00227,V019,2026-03-19,PO00223,454132.37,28,127157.06,581289.43,100000150461,E020,Paid,0,none
INV00228,V003/2025/00228,V003,2025-06-03,PO00075,285430.41,5,14271.52,299701.93,100000023757,E003,Paid,0,none
INV00229,V019/2026/00229,V019,2026-03-27,PO00188,1492086.06,28,417784.1,1909870.16,100000150461,E019,Pending,1,amount_anomaly
INV00230,V001/2026/00230,V001,2026-06-12,PO00441,43087.16,12,5170.46,48257.62,100000007919,E008,Paid,0,none
INV00231,V013/2026/00231,V013,2026-03-22,,398100.56,12,47772.07,445872.63,100000102947,E010,Paid,0,none
INV00232,V018/2025/00232,V018,2025-08-18,,507271.15,12,60872.54,568143.69,100000142542,E015,Rejected,0,none
INV00233,V017/2025/00233,V017,2025-12-16,PO00015,80399.82,28,22511.95,102911.77,100000134623,E012,Rejected,0,none
INV00234,V003/2025/00234,V003,2025-06-04,PO00261,346807.79,5,17340.39,364148.18,100000023757,E019,Paid,0,none
INV00235,V022/2025/00235,V022,2025-02-10,PO00036,321400.23,28,89992.06,411392.29,100000174218,E017,Paid,0,none
INV00236,V003/2025/00236,V003,2025-05-06,PO00303,198124.44,5,9906.22,208030.66,100000023757,E015,Paid,0,none
INV00237,V027/2025/00237,V027,2025-01-15,PO00145,310876.15,5,15543.81,326419.96,100000213813,E010,Paid,0,none
INV00238,V016/2025/00238,V016,2025-01-28,,385832.86,5,19291.64,405124.5,100000126704,E019,Paid,0,none
INV00239,V028/2026/00239,V028,2026-02-13,PO00087,301263.97,18,54227.52,355491.49,100000221732,E014,Paid,0,none
INV00240,V008/2025/00240,V008,2025-09-05,PO00473,568108.32,28,159070.33,727178.65,100000063352,E006,Paid,0,none
INV00241,V026/2025/00241,V026,2025-01-22,PO00286,177486.94,12,21298.43,198785.37,100000205894,E008,Paid,0,none
INV00242,V005/2026/00242,V005,2026-01-07,PO00285,88019.0,18,15843.42,103862.42,100000039595,E010,Paid,0,none
INV00243,V018/2025/00243,V018,2025-03-02,,220130.02,12,26415.6,246545.62,100000142542,E001,Paid,1,threshold_avoidance
INV00244,V002/2025/00244,V002,2025-02-08,PO00349,563793.34,28,157862.13,721655.47,100000015838,E003,Paid,0,none
INV00245,V017/2025/00245,V017,2025-06-13,PO00080,48972.07,28,13712.18,62684.25,100000134623,E001,Pending,0,none
INV00246,V018/2025/00246,V018,2025-03-08,PO00315,580739.56,12,69688.75,650428.31,100000142542,E011,Pending,0,none
INV00247,V021/2025/00247,V021,2025-09-08,PO00136,68346.66,28,19137.07,87483.73,100000166299,E016,Paid,0,none
INV00248,V027/2025/00248,V027,2025-06-09,,302105.72,5,15105.29,317211.01,100000213813,E015,Pending,0,none
INV00249,V028/2025/00249,V028,2025-09-25,PO00230,382476.46,18,68845.76,451322.22,100000221732,E020,Pending,1,po_overbilling
INV00250,V013/2025/00250,V013,2025-10-10,,290879.85,12,34905.58,325785.43,100000102947,E020,Paid,0,none
INV00251,V003/2026/00251,V003,2026-02-06,,402848.02,5,20142.4,422990.42,100000023757,E004,Pending,0,none
INV00252,V023/2025/00252,V023,2025-02-06,PO00245,44834.57,18,8070.22,52904.79,100000182137,E003,Paid,0,none
INV00253,V002/2026/00253,V002,2026-04-23,PO00271,196443.2,28,55004.09,251447.29,100000015838,E017,Paid,0,none
INV00254,V022/2026/00254,V022,2026-05-27,PO00081,203720.0,28,57041.6,260761.6,100000174218,E004,Paid,0,none
INV00255,V021/2025/00255,V021,2025-07-23,PO00440,132488.62,28,37096.81,169585.43,100000166299,E016,Paid,0,none
INV00256,V030/2025/00256,V030,2025-09-15,PO00060,251948.04,5,12597.4,264545.44,100000237570,E007,Paid,0,none
INV00257,V026/2026/00257,V026,2026-02-09,PO00111,330163.74,12,39619.65,369783.39,100000205894,E012,Pending,0,none
INV00258,V018/2026/00258,V018,2026-02-27,PO00185,329940.88,12,39592.91,369533.79,100000142542,E006,Pending,0,none
INV00259,V026/2026/00259,V026,2026-06-07,PO00479,319965.38,12,38395.85,358361.23,100000205894,E011,Paid,0,none
INV00260,V027/2025/00260,V027,2025-04-29,,119469.57,5,5973.48,125443.05,100000213813,E004,Rejected,0,none
INV00261,V029/2025/00261,V029,2025-06-08,,353130.38,12,42375.65,395506.03,100000229651,E012,Paid,0,none
INV00262,V011/2025/00262,V011,2025-10-06,PO00093,451849.32,28,126517.81,578367.13,100000087109,E008,Paid,0,none
INV00263,V012/2025/00263,V012,2025-03-27,PO00460,91287.9,18,16431.82,107719.72,100000095028,E004,Rejected,0,none
INV00264,V012/2025/00264,V012,2025-02-26,,160063.17,18,28811.37,188874.54,100000095028,E019,Paid,0,none
INV00265,V026/2026/00265,V026,2026-03-05,PO00019,273589.1,28,76604.95,350194.05,100000205894,E016,Paid,1,gst_mismatch
INV00266,V025/2026/00266,V025,2026-05-09,PO00056,355631.86,12,42675.82,398307.68,100000197975,E020,Paid,0,none
INV00267,V020/2026/00267,V020,2026-02-04,PO00143,389190.75,5,19459.54,408650.29,100000158380,E005,Paid,0,none
INV00268,V006/2025/00056A,V025,2026-05-24,PO00428,221705.18,12,26604.62,248309.8,100000197975,E016,Paid,1,near_duplicate
INV00269,V018/2025/00269,V018,2025-12-19,PO00268,386953.89,12,46434.47,433388.36,100000142542,E019,Paid,0,none
INV00270,V029/2025/00270,V029,2025-08-13,PO00144,149354.16,12,17922.5,167276.66,100000229651,E014,Paid,0,none
INV00271,V010/2025/00271,V010,2025-07-12,PO00353,279595.06,5,13979.75,293574.81,100000079190,E017,Pending,0,none
INV00272,V005/2025/00272,V005,2025-03-29,PO00356,191745.33,18,34514.16,226259.49,100000039595,E008,Pending,0,none
INV00273,V009/2025/00273,V009,2025-08-21,,301452.33,12,36174.28,337626.61,100000071271,E019,Paid,0,none
INV00274,V005/2025/00274,V005,2025-12-04,PO00300,59277.2,18,10669.9,69947.1,100000039595,E006,Paid,0,none
INV00275,V016/2025/00275,V016,2025-01-19,,175545.14,5,8777.26,184322.4,100000126704,E001,Paid,0,none
INV00276,V029/2025/00276,V029,2025-01-07,PO00144,273456.4,12,32814.77,306271.17,100000229651,E007,Paid,0,none
INV00277,V016/2026/00277,V016,2026-03-21,PO00199,258982.29,5,12949.11,271931.4,100000126704,E007,Paid,0,none
INV00278,V008/2025/00278,V008,2025-04-03,PO00266,478269.26,28,133915.39,612184.65,100000063352,E009,Pending,0,none
INV00279,V008/2025/00279,V008,2025-02-28,PO00313,169813.24,28,47547.71,217360.95,100000063352,E010,Paid,0,none
INV00280,V020/2025/00280,V020,2025-01-14,,414209.45,5,20710.47,434919.92,100000158380,E020,Paid,1,missing_po
INV00281,V019/2025/00281,V019,2025-03-03,PO00435,490583.52,28,137363.39,627946.91,100000150461,E014,Paid,0,none
INV00282,V023/2025/00282,V023,2025-01-23,PO00067,104063.98,18,18731.52,122795.5,100000182137,E010,Paid,0,none
INV00283,V012/2025/00283,V012,2025-12-19,,112141.24,18,20185.42,132326.66,100000095028,E001,Paid,0,none
INV00284,V017/2025/00284,V017,2025-11-28,,63773.95,28,17856.71,81630.66,100000134623,E004,Paid,0,none
INV00285,V005/2025/00285,V005,2025-07-23,PO00204,64272.0,18,11568.96,75840.96,100000039595,E019,Paid,0,none
INV00286,V001/2025/00286,V001,2025-01-03,PO00213,59178.59,12,7101.43,66280.02,100000007919,E008,Paid,0,none
INV00287,V007/2025/00287,V007,2025-02-16,,407965.42,18,73433.78,481399.2,100000055433,E010,Paid,0,none
INV00288,V013/2025/00288,V013,2025-03-08,,292231.14,12,35067.74,327298.88,100030264899,E018,Pending,1,bank_account_change
INV00289,V012/2026/00289,V012,2026-05-17,PO00219,132158.19,18,23788.47,155946.66,100000095028,E009,Paid,0,none
INV00290,V029/2025/00290,V029,2025-09-02,PO00025,280117.63,12,33614.12,313731.75,100000229651,E011,Paid,0,none
INV00291,V014/2026/00291,V014,2026-03-07,PO00035,257464.01,28,72089.92,329553.93,100000110866,E013,Paid,0,none
INV00292,V007/2026/00292,V007,2026-03-15,PO00412,180509.58,18,32491.72,213001.3,100000055433,E019,Paid,0,none
INV00293,V005/2025/00293,V005,2025-06-10,,199446.04,18,35900.29,235346.33,100000039595,E010,Paid,0,none
INV00294,V006/2026/00294,V006,2026-04-15,PO00319,437862.91,5,21893.15,459756.06,100000047514,E008,Paid,0,none
INV00295,V028/2025/00295,V028,2025-03-21,PO00339,304927.4,18,54886.93,359814.33,100000221732,E012,Paid,0,none
INV00296,V013/2025/00296,V013,2025-05-10,PO00362,495718.31,12,59486.2,555204.51,100000102947,E014,Paid,0,none
INV00297,V017/2026/00297,V017,2026-01-09,PO00476,51683.63,28,14471.42,66155.05,100000134623,E013,Paid,0,none
INV00298,V016/2026/00298,V016,2026-03-17,PO00207,168922.91,5,8446.15,177369.06,100000126704,E005,Paid,0,none
INV00299,V030/2025/00299,V030,2025-06-03,,535493.8,5,26774.69,562268.49,100000237570,E012,Paid,0,none
INV00300,V026/2026/00300,V026,2026-03-04,,480187.91,12,57622.55,537810.46,100000205894,E019,Paid,0,none
INV00301,V006/2025/00301,V006,2025-05-06,PO00039,156676.95,5,7833.85,164510.8,100000047514,E009,Paid,0,none
INV00302,V025/2025/00302,V025,2025-07-31,PO00108,177599.95,12,21311.99,198911.94,100000197975,E005,Pending,0,none
INV00303,V010/2026/00303,V010,2026-01-04,PO00284,455364.29,5,22768.21,478132.5,100000079190,E017,Paid,0,none
INV00304,V012/2026/00304,V012,2026-03-08,PO00202,104286.38,18,18771.55,123057.93,100000095028,E012,Paid,0,none
INV00305,V012/2025/00305,V012,2025-06-11,PO00498,90456.83,18,16282.23,106739.06,100000095028,E010,Paid,0,none
INV00306,V019/2025/00306,V019,2025-11-08,PO00180,431543.52,28,120832.19,552375.71,100000150461,E007,Paid,0,none
INV00307,V021/2025/00307,V021,2025-02-05,,81477.36,28,22813.66,104291.02,100000166299,E015,Paid,0,none
INV00308,V011/2025/00308,V011,2025-11-08,PO00481,248785.35,28,69659.9,318445.25,100000087109,E002,Paid,0,none
INV00309,V023/2025/00309,V023,2025-04-02,,59097.71,18,10637.59,69735.3,100000182137,E014,Paid,0,none
INV00310,V008/2026/00310,V008,2026-04-14,,545205.5,28,152657.54,697863.04,100000063352,E002,Paid,0,none
INV00311,V025/2025/00311,V025,2025-10-18,,321974.67,12,38636.96,360611.63,100000197975,E017,Paid,0,none
INV00312,V001/2025/00312,V001,2025-10-13,,65352.04,12,7842.25,73194.29,100000007919,E014,Pending,0,none
INV00313,V001/2025/00313,V001,2025-09-29,PO00262,119663.06,12,14359.57,134022.63,100000007919,E010,Paid,0,none
INV00314,V027/2026/00314,V027,2026-06-05,PO00483,136653.58,5,6832.68,143486.26,100000213813,E017,Paid,0,none
INV00315,V001/2026/00315,V001,2026-05-30,,133814.69,12,16057.76,149872.45,100000007919,E018,Paid,1,po_overbilling
INV00316,V007/2025/00316,V007,2025-10-25,,351624.8,18,63292.46,414917.26,100000055433,E009,Paid,0,none
INV00317,V021/2025/00317,V021,2025-08-18,,62760.25,28,17572.87,80333.12,100000166299,E009,Paid,0,none
INV00318,V006/2025/00318,V006,2025-07-30,PO00465,250152.14,5,12507.61,262659.75,100000047514,E004,Paid,0,none
INV00319,V006/2025/00319,V006,2025-01-19,PO00403,233812.13,5,11690.61,245502.74,100000047514,E012,Paid,0,none
INV00320,V021/2025/00317,V011,2025-10-11,PO00343,62760.25,28,17572.87,80333.12,100000087109,E002,Paid,1,duplicate
INV00321,V010/2025/00321,V010,2025-10-13,PO00309,392247.0,5,19612.35,411859.35,100000079190,E017,Paid,0,none
INV00322,V010/2025/00224A,V006,2025-04-21,PO00121,415841.36,5,20792.07,436633.43,100000047514,E004,Paid,1,near_duplicate
INV00323,V029/2025/00323,V029,2025-01-19,PO00046,181877.08,12,21825.25,203702.33,100000229651,E005,Paid,0,none
INV00324,V022/2026/00324,V022,2026-03-03,PO00124,583781.38,28,163458.79,747240.17,100000174218,E009,Pending,0,none
INV00325,V018/2025/00325,V018,2025-08-22,PO00146,330398.21,12,39647.78,370045.99,100000142542,E011,Paid,0,none
INV00326,V020/2025/00326,V020,2025-02-08,PO00112,236973.96,5,11848.7,248822.66,100000158380,E001,Paid,0,none
INV00327,V002/2026/00327,V002,2026-03-13,,373406.03,28,104553.69,477959.72,100000015838,E017,Paid,0,none
INV00328,V030/2025/00328,V030,2025-01-27,PO00324,368336.72,5,18416.84,386753.56,100000237570,E004,Paid,0,none
INV00329,V017/2025/00329,V017,2025-02-24,PO00395,92811.45,28,25987.2,118798.65,100000134623,E011,Pending,1,po_overbilling
INV00330,V008/2025/00330,V008,2025-07-08,PO00128,199332.73,28,55813.16,255145.89,100000063352,E005,Paid,0,none
INV00331,V016/2026/00132,V022,2025-11-06,,175860.52,5,8793.03,184653.55,100000174218,E011,Paid,1,duplicate
INV00332,V029/2026/00332,V029,2026-01-31,,180454.35,12,21654.52,202108.87,100000229651,E010,Paid,0,none
INV00333,V016/2026/00333,V016,2026-03-31,PO00062,171705.64,5,8585.28,180290.92,100000126704,E013,Paid,0,none
INV00334,V011/2025/00334,V011,2025-09-21,PO00477,189173.2,28,52968.5,242141.7,100000087109,E001,Pending,1,threshold_avoidance
INV00335,V020/2025/00335,V020,2025-11-02,PO00485,166230.81,5,8311.54,174542.35,100000158380,E007,Pending,1,po_overbilling
INV00336,V022/2026/00336,V022,2026-01-07,PO00317,410285.16,28,114879.85,525165.01,100000174218,E005,Paid,0,none
INV00337,V016/2026/00337,V016,2026-02-15,,157145.76,5,7857.29,165003.05,100000126704,E006,Paid,0,none
INV00338,V018/2025/00338,V018,2025-12-30,,606184.18,12,72742.1,678926.28,100000142542,E014,Paid,0,none
INV00339,V028/2025/00339,V028,2025-01-31,,216273.04,18,38929.15,255202.19,100000221732,E015,Paid,0,none
INV00340,V014/2025/00340,V014,2025-04-29,PO00418,288574.67,28,80800.91,369375.58,100000110866,E003,Paid,0,none
INV00341,V023/2025/00341,V023,2025-07-08,PO00067,54072.18,18,9732.99,63805.17,100000182137,E014,Paid,0,none
INV00342,V020/2025/00342,V020,2025-01-25,PO00052,133016.11,5,6650.81,139666.92,100000158380,E013,Paid,0,none
INV00343,V023/2026/00343,V023,2026-02-10,PO00307,482452.18,18,86841.39,569293.57,100000182137,E005,Paid,1,amount_anomaly
INV00344,V007/2025/00344,V007,2025-07-21,PO00320,367156.93,18,66088.25,433245.18,100000055433,E015,Paid,0,none
INV00345,V013/2025/00345,V013,2025-10-14,PO00215,300967.26,12,36116.07,337083.33,100000102947,E007,Paid,0,none
INV00346,V023/2026/00346,V023,2026-02-05,PO00323,46858.83,18,8434.59,55293.42,100000182137,E004,Paid,0,none
INV00347,V007/2025/00347,V007,2025-10-08,PO00488,341954.89,18,61551.88,403506.77,100000055433,E007,Rejected,0,none
INV00348,V004/2025/00348,V004,2025-10-25,PO00033,48791.21,18,8782.42,57573.63,100000031676,E014,Paid,0,none
INV00349,V027/2025/00349,V027,2025-01-10,PO00466,122231.8,5,6111.59,128343.39,100000213813,E010,Paid,0,none
INV00350,V001/2025/00350,V001,2025-08-03,PO00158,55909.11,12,6709.09,62618.2,100000007919,E003,Paid,0,none
INV00351,V006/2025/00351,V006,2025-06-18,PO00491,358008.35,5,17900.42,375908.77,100000047514,E002,Paid,0,none
INV00352,V017/2025/00352,V017,2025-01-13,PO00015,87118.82,28,24393.27,111512.09,100000134623,E009,Paid,0,none
INV00353,V006/2026/00353,V006,2026-04-18,PO00367,539490.23,5,26974.51,566464.74,100000047514,E003,Rejected,0,none
INV00354,V030/2025/00354,V030,2025-02-17,PO00060,532936.51,5,26646.83,559583.34,100000237570,E015,Paid,0,none
INV00355,V017/2025/00355,V017,2025-03-08,PO00110,83487.41,28,23376.48,106863.89,100000134623,E009,Paid,0,none
INV00356,V012/2025/00356,V012,2025-07-22,,420466.21,18,75683.92,496150.13,100000095028,E010,Rejected,1,threshold_avoidance
INV00357,V012/2025/00357,V012,2025-11-24,PO00432,91579.96,18,16484.39,108064.35,100000095028,E012,Paid,0,none
INV00358,V022/2025/00358,V022,2025-09-02,PO00081,338841.76,28,94875.69,433717.45,100000174218,E003,Paid,0,none
INV00359,V027/2025/00359,V027,2025-05-29,PO00483,343406.98,5,17170.35,360577.33,100000213813,E001,Paid,0,none
INV00360,V022/2025/00360,V022,2025-12-27,PO00135,262015.12,28,73364.23,335379.35,100000174218,E003,Pending,0,none
INV00361,V013/2025/00361,V013,2025-09-12,PO00457,270941.91,12,32513.03,303454.94,100000102947,E012,Paid,0,none
INV00362,V011/2025/00362,V011,2025-10-29,PO00343,268672.58,28,75228.32,343900.9,100000087109,E019,Paid,0,none
INV00363,V023/2026/00363,V023,2026-01-16,PO00083,29499.44,18,5309.9,34809.34,100000182137,E007,Paid,0,none
INV00364,V003/2025/00364,V003,2025-04-30,PO00261,191143.09,5,9557.15,200700.24,100000023757,E017,Paid,0,none
INV00365,V023/2025/00365,V023,2025-03-09,,74512.85,18,13412.31,87925.16,100000182137,E009,Pending,0,none
INV00366,V010/2025/00366,V010,2025-03-24,PO00094,506984.38,5,25349.22,532333.6,100000079190,E019,Paid,0,none
INV00367,V024/2025/00367,V024,2025-04-16,PO00386,274338.74,28,76814.85,351153.59,100000190056,E011,Paid,0,none
INV00368,V011/2026/00368,V011,2026-05-05,,416515.4,28,116624.31,533139.71,100000087109,E014,Paid,1,po_overbilling
INV00369,V023/2025/00369,V023,2025-03-02,PO00382,42336.82,18,7620.63,49957.45,100000182137,E012,Paid,0,none
INV00370,V008/2025/00370,V008,2025-11-04,PO00329,522966.43,28,146430.6,669397.03,100000063352,E004,Paid,0,none
INV00371,V008/2025/00371,V008,2025-05-20,,368375.4,28,103145.11,471520.51,100000063352,E003,Paid,0,none
INV00372,V028/2026/00372,V028,2026-01-15,,506242.83,18,91123.71,597366.54,100000221732,E014,Paid,0,none
INV00373,V025/2026/00373,V025,2026-02-02,PO00446,602404.16,12,72288.5,674692.66,100000197975,E006,Paid,0,none
INV00374,V003/2025/00374,V003,2025-02-02,PO00208,179171.25,5,8958.56,188129.81,100000023757,E010,Pending,0,none
INV00375,V019/2026/00375,V019,2026-05-12,PO00434,592595.04,28,165926.61,758521.65,100000150461,E016,Paid,0,none
INV00376,V025/2025/00376,V025,2025-09-10,PO00492,311152.35,12,37338.28,348490.63,100000197975,E001,Pending,0,none
INV00377,V023/2025/00377,V023,2025-11-28,PO00083,43961.33,18,7913.04,51874.37,100000182137,E002,Paid,0,none
INV00378,V025/2025/00378,V025,2025-02-15,PO00405,319968.56,12,38396.23,358364.79,100000197975,E002,Paid,1,po_overbilling
INV00379,V023/2025/00379,V023,2025-05-19,PO00196,54674.74,18,9841.45,64516.19,100000182137,E016,Paid,0,none
INV00380,V013/2026/00175A,V009,2025-05-30,,335191.2,12,40222.94,375414.14,100000071271,E011,Rejected,1,near_duplicate
INV00381,V018/2025/00381,V018,2025-08-22,PO00221,398278.19,12,47793.38,446071.57,100000142542,E007,Paid,0,none
INV00382,V008/2025/00382,V008,2025-11-02,PO00128,440547.2,28,123353.22,563900.42,100000063352,E003,Paid,0,none
INV00383,V026/2025/00383,V026,2025-01-03,,382263.95,5,19113.2,401377.15,100000205894,E018,Paid,1,gst_mismatch
INV00384,V019/2025/00384,V019,2025-05-16,,247159.69,28,69204.71,316364.4,100000150461,E008,Paid,0,none
INV00385,V022/2026/00385,V022,2026-05-03,PO00415,512677.8,28,143549.78,656227.58,100000174218,E013,Pending,0,none
INV00386,V001/2026/00386,V001,2026-05-10,PO00065,70263.28,12,8431.59,78694.87,100000007919,E005,Paid,0,none
INV00387,V007/2025/00387,V007,2025-04-05,,358446.06,18,64520.29,422966.35,100000055433,E020,Pending,0,none
INV00388,V014/2026/00388,V014,2026-04-20,PO00172,371216.47,28,103940.61,475157.08,100000110866,E005,Paid,0,none
INV00389,V019/2026/00389,V019,2026-04-08,PO00225,711815.7,28,199308.4,911124.1,100000150461,E013,Paid,0,none
INV00390,V015/2025/00390,V015,2025-05-25,PO00119,461070.51,12,55328.46,516398.97,100000118785,E011,Pending,0,none
INV00391,V005/2025/00391,V005,2025-06-20,PO00356,101839.99,18,18331.2,120171.19,100000039595,E018,Paid,0,none
INV00392,V012/2026/00392,V012,2026-01-27,PO00219,148817.66,18,26787.18,175604.84,100000095028,E003,Pending,0,none
INV00393,V003/2025/00393,V003,2025-10-16,,134195.63,5,6709.78,140905.41,100000023757,E017,Paid,0,none
INV00394,V022/2025/00394,V022,2025-11-23,PO00125,518501.72,28,145180.48,663682.2,100000174218,E001,Paid,0,none
INV00395,V007/2025/00395,V007,2025-05-14,PO00184,323157.62,18,58168.37,381325.99,100000055433,E003,Rejected,0,none
INV00396,V020/2025/00396,V020,2025-04-20,PO00233,125457.09,5,6272.85,131729.94,100000158380,E019,Pending,0,none
INV00397,V012/2025/00397,V012,2025-04-01,,54612.36,18,9830.23,64442.59,100000095028,E018,Pending,0,none
INV00398,V028/2025/00398,V028,2025-01-26,PO00106,200231.56,18,36041.68,236273.24,100000221732,E019,Paid,0,none
INV00399,V005/2026/00399,V005,2026-05-18,,75030.85,18,13505.55,88536.4,100000039595,E004,Paid,0,none
INV00400,V029/2025/00400,V029,2025-12-09,PO00433,347688.05,12,41722.57,389410.62,100000229651,E006,Pending,0,none
INV00401,V014/2025/00401,V014,2025-01-13,PO00026,226930.37,28,63540.5,290470.87,100000110866,E004,Paid,0,none
INV00402,V029/2025/00402,V029,2025-12-18,PO00342,442328.14,12,53079.38,495407.52,100000229651,E012,Paid,0,none
INV00403,V023/2026/00403,V023,2026-03-10,PO00196,50244.81,18,9044.07,59288.88,100000182137,E014,Pending,0,none
INV00404,V009/2025/00404,V009,2025-06-27,PO00318,442369.92,12,53084.39,495454.31,100000071271,E017,Paid,0,none
INV00405,V009/2025/00405,V009,2025-05-16,,229519.79,12,27542.38,257062.17,100000071271,E011,Rejected,0,none
INV00406,V004/2026/00406,V004,2026-04-28,PO00134,52030.9,18,9365.56,61396.46,100000031676,E005,Pending,0,none
INV00407,V016/2025/00407,V016,2025-11-02,PO00100,253663.23,5,12683.16,266346.39,100000126704,E016,Pending,0,none
INV00408,V026/2025/00408,V026,2025-06-12,,3284684.62,12,394162.15,3678846.77,100000205894,E001,Paid,1,amount_anomaly
